GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
7950000US3601801,3601801,"Saratoga County (South & Central) PUMA, New York",43835,623,26873,603,21800,651,16962,730,3.5,0.7,1.5,0.6,0.2,0.2,7.1,1.5,3.3,0.6,0.9,0.5,0.1,0.1,7.2,1.3,7.0,1.0,2.8,0.6,2.1,0.7,13.8,2.2,8.2,1.0,5.2,1.0,3.6,0.9,13.2,2.3,11.3,1.3,9.3,1.2,6.9,1.2,15.0,2.3,20.6,1.5,19.9,1.9,18.2,1.9,21.3,2.1,15.4,1.1,17.8,1.5,19.4,1.6,11.6,1.9,18.3,1.3,24.3,1.8,27.6,2.0,8.6,1.5,6.8,0.7,9.8,1.1,11.7,1.4,1.5,0.5,5.6,0.7,8.5,1.2,10.1,1.4,0.7,0.4,70288,2275,90167,2553,99261,2542,42267,3153,86324,2165,107070,3343,N,N,51511,1990,18.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.7,(X)
7950000US3601802,3601802,"Saratoga County (Outer) PUMA, New York",44117,507,30980,551,25586,545,13137,655,3.8,0.6,1.7,0.5,0.4,0.3,9.9,1.8,4.1,0.7,1.9,0.6,0.8,0.5,10.6,1.9,8.2,0.8,5.0,0.8,2.7,0.7,16.9,2.0,8.4,0.7,6.2,0.8,5.4,0.8,14.0,1.8,11.6,0.9,11.1,1.0,9.9,0.9,12.6,1.8,19.9,1.1,19.6,1.2,19.6,1.3,19.9,2.6,15.1,1.0,17.2,1.2,18.2,1.3,8.3,1.5,18.9,1.0,23.8,1.3,27.4,1.4,6.4,1.3,5.9,0.6,8.0,0.8,9.1,1.0,0.6,0.4,4.1,0.5,5.4,0.6,6.4,0.8,0.8,0.4,66202,1372,80717,1849,90152,2723,33829,2692,81028,1652,94330,1763,103372,2151,45972,2662,23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.5,(X)
7950000US3601900,3601900,"Rensselaer County--Troy City PUMA, New York",63952,660,39653,726,29349,736,24299,910,6.2,0.6,4.4,0.7,0.7,0.3,10.7,1.5,4.8,0.6,2.2,0.5,0.5,0.2,8.9,1.3,9.3,0.6,5.2,0.8,2.8,0.5,16.7,1.3,9.5,0.7,7.4,1.0,4.6,0.9,13.5,1.5,12.5,0.8,11.4,1.0,9.6,1.0,15.2,1.3,19.4,0.9,19.8,1.2,20.6,1.5,17.2,1.6,13.7,0.9,16.1,1.0,18.5,1.3,9.3,1.3,16.1,0.8,21.4,1.2,27.2,1.4,6.3,1.0,5.3,0.5,7.7,0.8,9.9,1.1,1.2,0.4,3.2,0.4,4.5,0.6,5.7,0.7,1.0,0.4,58959,1429,74494,1980,90380,2053,35124,1650,72644,1194,87002,1958,101313,2157,46251,1444,24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X)
7950000US3602001,3602001,"Albany County (East Central)--Albany City PUMA, New York",43504,677,20184,688,11292,602,23320,799,12.8,1.1,6.9,1.4,2.0,1.0,18.5,1.7,6.9,0.9,4.8,1.2,1.3,0.7,9.1,1.4,12.3,1.2,10.1,1.5,4.8,1.3,15.2,1.6,11.3,1.2,9.2,1.5,6.1,1.8,13.0,1.7,12.6,1.2,12.6,1.7,9.4,1.8,13.3,1.7,17.6,1.2,16.9,1.8,19.0,2.5,17.5,1.7,11.0,1.0,14.9,1.8,19.5,2.4,7.0,1.1,10.2,0.9,15.5,1.6,22.6,2.6,4.6,0.9,3.7,0.6,6.2,1.2,10.5,2.0,1.4,0.5,1.6,0.4,2.7,0.7,4.8,1.3,0.5,0.3,42002,1690,57673,3667,82196,3068,29994,1633,55677,1490,70969,2253,93949,3512,40471,1596,30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.0,(X)
7950000US3602002,3602002,"Albany County (Outside Albany City) PUMA, New York",79170,820,49975,898,39165,972,29195,849,3.7,0.5,1.8,0.4,0.6,0.2,7.7,1.1,3.6,0.4,1.5,0.4,0.5,0.2,7.7,0.9,7.1,0.6,4.5,0.6,2.3,0.4,11.9,1.2,7.4,0.6,5.2,0.7,3.6,0.6,12.0,1.2,12.8,0.7,10.1,0.8,8.5,0.9,17.5,1.4,19.0,1.0,17.6,1.0,15.9,1.2,20.9,1.7,14.3,0.9,15.1,1.1,15.7,1.2,12.4,1.4,18.3,0.8,24.3,1.1,28.6,1.3,7.2,1.2,8.1,0.6,11.5,0.9,14.1,1.1,1.8,0.5,5.6,0.5,8.2,0.7,10.1,0.8,1.0,0.4,69740,1880,89606,2291,103480,2125,43258,1257,88264,1857,107056,2572,120474,2899,53599,2286,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X)
7950000US3602100,3602100,"Columbia & Greene Counties PUMA, New York",43887,770,28161,704,21616,715,15726,640,5.3,0.7,3.4,0.8,0.7,0.3,10.1,1.4,5.1,0.7,2.2,0.6,1.4,0.5,10.9,1.6,11.8,0.8,7.8,1.0,6.2,1.0,20.0,2.0,11.0,1.0,9.4,1.1,7.8,1.2,13.4,1.7,14.9,1.2,14.7,1.4,14.2,1.5,15.8,1.9,18.2,1.2,19.7,1.4,19.5,1.6,14.7,2.2,12.8,1.0,16.0,1.4,17.9,1.5,6.4,1.2,13.8,0.8,18.2,1.3,21.6,1.6,4.9,1.0,3.7,0.5,4.5,0.7,5.6,0.8,2.1,0.7,3.3,0.5,4.0,0.7,5.1,0.9,1.8,0.6,52489,1826,64506,2176,75222,2108,32571,1817,71691,2546,83280,3413,93805,4301,48135,3987,30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X)
7950000US3602201,3602201,"Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA, New York",51980,632,28615,604,18947,555,23365,656,10.6,0.8,6.5,0.9,1.8,0.5,16.7,1.5,7.0,0.8,4.0,0.7,1.5,0.4,11.2,1.4,14.8,0.9,10.3,1.2,6.7,1.2,21.2,1.7,11.5,1.0,10.7,1.1,8.6,1.4,12.9,1.4,14.6,1.0,14.0,1.3,13.9,1.4,14.3,1.5,16.9,0.9,20.5,1.3,22.3,1.7,12.1,1.3,10.1,0.7,12.7,1.1,15.9,1.5,6.0,1.0,9.3,0.7,13.6,1.3,18.7,1.8,3.6,0.8,2.8,0.6,4.1,0.8,5.6,1.0,1.0,0.5,2.4,0.4,3.6,0.6,5.1,0.9,0.9,0.4,41066,1128,54933,1961,69515,3356,25585,1495,56217,1536,69596,1913,83878,2460,37847,2394,27.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X)
7950000US3602202,3602202,"Broome (Outer West) & Tioga Counties PUMA, New York",43251,591,30528,574,25014,600,12723,674,4.2,0.6,3.1,0.7,1.1,0.4,9.7,1.5,4.9,0.7,2.0,0.5,1.1,0.4,11.8,2.0,10.2,0.9,6.0,0.9,4.1,0.8,21.9,1.9,10.0,0.8,8.0,0.9,6.7,0.9,15.5,1.8,14.3,1.1,14.1,1.1,12.5,1.2,14.8,2.2,22.9,1.4,25.3,1.6,27.1,1.8,14.5,1.9,13.1,1.0,15.8,1.3,17.5,1.5,5.2,1.1,13.2,1.0,16.6,1.3,19.0,1.5,4.7,1.2,4.6,0.5,6.1,0.7,7.3,0.9,0.7,0.4,2.5,0.5,2.9,0.6,3.5,0.7,1.2,0.8,56926,1503,66471,998,72023,1959,28913,1856,68818,1596,78656,1964,86323,2229,41001,2775,27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X)
7950000US3602203,3602203,"Chenango, Delaware & Broome (East) Counties PUMA; New York",45011,586,30097,608,22901,653,14914,494,7.3,0.7,4.2,0.7,1.5,0.5,15.4,1.9,6.6,0.7,3.5,0.6,1.2,0.3,14.4,1.6,13.6,1.0,9.0,0.9,7.0,0.9,22.4,2.2,11.9,0.9,11.3,1.2,9.3,1.1,14.7,1.5,16.0,0.8,17.1,1.3,17.4,1.4,13.5,1.4,20.0,1.0,23.3,1.2,25.2,1.5,12.0,1.5,12.7,0.8,16.0,1.2,19.1,1.3,4.3,0.8,8.9,0.8,11.5,1.1,14.3,1.4,2.4,0.8,1.8,0.4,2.3,0.5,2.8,0.6,0.6,0.3,1.3,0.3,1.7,0.4,2.2,0.5,0.2,0.1,44344,1148,54257,1343,62282,1742,23808,1236,55303,1439,64699,1933,72988,2425,32616,1325,31.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X)
7950000US3602300,3602300,"Tompkins County PUMA, New York",38545,638,19831,595,15970,583,18714,665,10.6,1.2,3.5,1.0,0.9,0.5,18.9,2.1,5.7,0.8,2.4,0.6,1.3,0.6,9.4,1.4,9.7,0.9,6.6,1.0,3.9,0.8,14.0,1.6,9.1,0.9,6.1,1.0,4.4,0.9,12.3,1.4,14.4,1.1,13.1,1.4,12.1,1.4,15.8,1.9,18.0,1.2,19.5,1.7,20.8,2.0,15.6,1.5,10.5,1.0,13.9,1.4,15.9,1.5,6.4,1.2,12.6,1.0,19.8,1.7,22.8,1.9,4.9,1.0,5.0,0.6,8.1,1.2,9.6,1.3,1.5,0.5,4.2,0.6,6.9,1.2,8.3,1.4,1.2,0.4,50539,1745,73132,2729,84646,4022,30648,1705,69520,2212,92097,3295,N,N,42792,2961,28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X)
7950000US3602401,3602401,"Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA, New York",42853,602,26275,613,19242,539,16578,559,7.5,1.0,5.1,1.0,1.1,0.5,13.6,2.0,6.6,1.0,4.2,1.0,1.3,0.5,10.4,1.6,13.1,1.0,7.9,0.9,4.4,0.7,21.8,2.3,11.0,0.9,8.9,1.0,7.3,1.1,14.0,1.7,13.2,1.0,12.9,1.4,12.1,1.4,13.1,1.6,19.5,1.1,22.2,1.5,24.8,1.7,14.7,2.0,11.1,0.9,14.6,1.3,17.6,1.7,5.4,1.3,11.6,0.9,15.7,1.3,20.1,1.6,4.5,1.1,3.6,0.6,4.7,0.8,6.1,1.1,1.5,0.7,2.8,0.5,3.8,0.6,5.1,0.8,1.1,0.6,48397,1591,61828,2399,73911,2095,27004,1250,62841,1881,76158,2763,90171,3459,40022,2337,28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X)
7950000US3602402,3602402,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA; New York",41437,467,27582,452,21246,443,13855,452,6.1,0.7,3.9,0.6,1.3,0.5,12.2,1.6,6.1,0.6,3.5,0.6,1.9,0.5,12.3,1.4,12.6,1.0,8.7,0.9,6.7,0.9,20.9,2.0,12.7,0.9,11.1,1.0,9.2,1.0,16.5,1.8,16.5,0.9,16.6,1.1,16.3,1.2,16.0,1.4,21.4,0.8,25.3,1.1,27.3,1.3,13.1,1.6,11.1,0.7,14.0,0.9,16.1,1.0,4.4,0.9,10.3,0.8,12.7,1.0,15.8,1.2,3.9,0.9,2.1,0.3,2.8,0.4,3.5,0.5,0.5,0.3,1.1,0.3,1.5,0.4,1.9,0.5,0.2,0.2,46297,964,54631,1188,61802,1508,27189,958,56070,1173,64676,1611,72551,1774,35763,1266,29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X)
7950000US3602500,3602500,"Cattaraugus & Allegany Counties PUMA, New York",51262,561,32998,570,25295,515,18264,462,7.1,0.5,4.9,0.6,2.2,0.5,13.8,1.2,7.2,0.4,4.3,0.5,2.3,0.4,13.9,1.2,14.3,0.8,9.9,0.9,6.6,0.7,23.3,1.4,12.2,0.7,11.2,0.8,10.0,0.8,13.6,1.2,16.9,0.9,17.4,1.0,16.9,1.1,14.8,1.4,20.1,0.8,23.3,1.0,26.4,1.2,12.9,1.3,11.4,0.7,14.4,0.9,17.3,1.1,4.7,0.7,8.0,0.5,10.9,0.7,13.6,0.9,2.2,0.6,1.7,0.2,2.2,0.3,2.8,0.3,0.5,0.2,1.2,0.2,1.5,0.3,1.9,0.4,0.4,0.2,42768,834,52131,1050,59985,1120,24392,951,52973,763,61989,1198,70242,1376,33359,997,25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X)
7950000US3602600,3602600,"Chautauqua County PUMA, New York",54950,617,34342,625,25466,559,20608,654,9.1,0.8,5.4,0.9,1.7,0.5,16.5,1.8,7.6,0.7,4.5,0.7,1.8,0.5,14.0,1.5,13.9,0.8,9.6,0.8,7.1,0.9,22.3,1.6,12.3,0.7,10.9,1.0,9.2,1.0,14.8,1.4,15.8,0.9,16.7,1.2,16.5,1.3,13.5,1.4,18.5,1.0,22.2,1.3,25.5,1.5,11.1,1.3,10.9,0.7,14.3,1.1,17.4,1.3,4.5,0.9,8.7,0.7,11.6,0.9,14.6,1.2,2.5,0.7,2.4,0.4,3.2,0.6,4.3,0.8,0.6,0.4,1.0,0.2,1.5,0.3,1.9,0.5,0.2,0.1,41975,873,52368,1327,62413,1633,23349,1224,52340,1069,62745,1690,72728,2090,31996,1085,24.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.1,(X)
7950000US3602701,3602701,"Sullivan & Ulster (West) Counties PUMA, New York",43606,771,28490,759,20823,694,15116,665,7.7,0.9,4.8,0.9,1.6,0.6,15.6,2.1,5.6,0.6,3.4,0.7,2.0,0.6,10.4,1.4,12.8,1.0,9.6,1.3,6.6,1.2,19.3,2.1,10.2,0.8,9.7,1.1,8.0,1.1,12.0,1.5,13.9,1.1,13.7,1.3,13.1,1.5,13.9,2.1,18.5,1.2,20.5,1.7,21.1,1.9,13.9,1.8,13.0,1.2,15.6,1.5,18.4,1.8,6.3,1.2,11.0,0.8,13.3,1.2,16.8,1.6,5.6,1.2,3.9,0.6,5.3,0.8,7.0,1.1,0.9,0.4,3.4,0.5,4.2,0.7,5.4,0.8,2.0,0.7,49774,1661,60992,2403,71799,2170,29008,2570,66106,1875,75379,2404,86950,2811,44917,3008,39.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.5,(X)
7950000US3602702,3602702,"Ulster County (East) PUMA, New York",56332,760,35706,733,26721,621,20626,782,4.5,0.6,2.8,0.6,1.0,0.4,9.0,1.4,4.6,0.6,2.4,0.6,1.0,0.4,8.6,1.4,10.1,1.0,6.1,1.0,3.2,0.7,17.9,2.0,9.3,0.9,7.3,1.0,5.1,0.9,12.9,1.8,12.8,0.9,12.2,1.0,10.9,1.1,13.7,1.8,19.5,1.1,19.5,1.5,19.9,1.7,19.9,1.6,14.1,0.9,16.8,1.3,18.5,1.4,8.6,1.3,15.1,1.0,19.4,1.5,23.8,1.9,6.4,1.2,5.4,0.6,7.7,0.9,9.8,1.2,1.0,0.5,4.4,0.5,5.8,0.8,6.8,1.0,1.9,0.5,60015,1711,74651,2250,87465,2407,36657,2131,77135,1780,90507,2617,102218,2907,50845,2616,30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X)
7950000US3602801,3602801,"Dutchess County (North & East) PUMA, New York",45734,660,32562,651,26919,646,13172,706,3.2,0.5,2.0,0.6,1.1,0.5,7.5,1.3,2.8,0.5,1.1,0.4,0.7,0.4,7.6,1.4,6.5,0.7,4.1,0.7,2.9,0.6,13.4,1.6,7.6,0.7,5.9,0.8,4.3,0.8,13.0,1.5,10.7,1.0,9.0,1.0,7.2,1.0,14.7,1.9,19.1,1.3,18.0,1.6,17.7,1.7,21.6,2.3,15.4,1.1,16.9,1.4,17.7,1.6,10.2,1.5,18.9,1.2,23.0,1.6,25.5,1.8,7.4,1.3,8.3,0.8,10.4,1.1,12.0,1.2,2.5,0.7,7.6,0.8,9.6,1.1,11.0,1.2,2.1,0.7,75083,1850,89914,2230,97593,2918,43414,2800,95449,2820,110226,3655,119841,4147,54752,2520,34.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X)
7950000US3602802,3602802,"Dutchess County (Southwest) PUMA, New York",62000,822,40786,838,30552,841,21214,1011,6.0,0.7,3.8,0.7,1.2,0.5,11.4,1.7,4.5,0.5,1.6,0.5,1.0,0.4,9.9,1.4,8.2,0.8,5.3,0.9,2.4,0.7,14.4,1.6,8.1,0.8,6.1,0.7,3.9,0.7,11.9,1.6,10.8,0.8,9.6,0.9,8.1,1.0,13.9,1.5,16.6,0.9,16.5,1.3,16.3,1.5,16.1,1.6,14.2,1.0,15.8,1.2,16.6,1.6,10.1,1.5,18.2,0.9,23.3,1.2,27.8,1.7,8.0,1.4,7.6,0.6,10.3,0.8,13.0,1.0,2.2,0.7,5.8,0.6,7.6,0.8,9.7,1.1,1.9,0.7,68005,1854,85408,2270,100702,2431,37574,2692,84059,1817,99457,2238,114638,3076,51755,2681,33.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X)
7950000US3602901,3602901,"Orange County (Northeast)--Greater Newburgh City PUMA, New York",42363,649,29361,624,22122,637,13002,750,5.7,0.7,3.9,0.8,0.7,0.3,11.1,1.8,3.8,0.7,1.4,0.5,0.7,0.4,9.5,1.9,7.9,0.9,5.0,0.9,3.5,0.9,14.6,2.3,8.7,1.0,8.0,1.1,5.2,1.1,11.7,1.9,11.9,1.2,10.2,1.3,9.3,1.4,15.6,2.7,17.1,1.4,17.4,1.6,16.4,1.9,16.6,2.8,14.0,1.3,15.8,1.5,16.9,1.7,9.1,2.0,19.2,1.2,23.3,1.7,28.5,2.2,8.3,1.9,7.3,0.9,9.5,1.1,12.0,1.5,2.1,0.8,4.3,0.6,5.4,0.8,6.9,1.1,1.4,0.7,66726,1765,81771,2383,94953,3885,37909,4241,80682,1753,92786,2342,106615,3090,49746,2828,44.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),44.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),44.2,(X)
7950000US3602902,3602902,"Orange County (Northwest) PUMA, New York",42438,708,30347,638,21947,562,12091,826,4.7,0.8,2.7,0.7,0.6,0.3,11.1,1.9,4.8,0.7,2.4,0.6,1.0,0.5,11.7,2.1,8.6,1.0,5.4,1.0,3.2,0.7,17.8,2.4,8.8,1.0,7.4,1.0,4.8,0.9,14.0,2.2,11.3,1.0,10.9,1.0,9.4,1.2,13.4,2.3,18.4,1.5,18.9,1.6,19.2,2.0,16.5,2.8,14.5,1.1,15.8,1.4,16.9,1.6,8.7,1.7,17.2,1.2,21.8,1.7,25.8,2.1,4.8,1.3,7.7,0.7,9.7,1.0,12.5,1.3,1.2,0.6,4.0,0.6,5.1,0.7,6.7,1.0,0.9,0.7,64606,1998,78623,2977,94106,3639,31290,2073,79708,1878,91796,2331,105385,2699,43429,2563,38.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.3,(X)
7950000US3602903,3602903,"Orange County (Southeast) PUMA, New York",40379,577,30541,481,25656,573,9838,591,2.9,0.6,2.1,0.6,1.4,0.5,6.3,1.9,4.7,0.7,3.6,0.7,4.0,0.8,8.0,1.9,6.6,0.8,4.8,0.7,4.1,0.6,12.8,2.5,6.1,0.8,5.4,1.0,4.5,0.9,8.9,2.0,8.8,0.9,7.2,1.1,6.0,0.9,14.8,2.6,16.0,1.4,15.0,1.3,14.0,1.5,19.6,3.2,12.9,1.0,13.9,1.3,13.8,1.3,10.4,2.2,21.8,1.4,24.3,1.5,25.4,1.8,12.4,2.1,10.1,0.9,11.9,1.2,13.3,1.4,4.2,1.4,10.0,1.0,11.9,1.2,13.5,1.4,2.6,1.0,85429,2795,96363,2863,104403,3648,48925,4288,103761,2718,113890,3317,121044,3699,66204,5752,39.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X)
7950000US3603001,3603001,"Rockland County (North)--New City & Congers PUMA, New York",34597,440,27133,467,22100,500,7464,446,2.7,0.6,1.9,0.6,1.2,0.5,6.7,1.9,1.7,0.5,0.7,0.3,0.4,0.3,5.7,2.0,6.3,0.8,3.6,0.6,2.5,0.6,14.9,2.8,4.5,0.7,3.9,0.8,2.7,0.8,8.6,2.0,8.1,1.0,7.4,1.2,6.0,1.2,13.1,2.4,14.7,1.3,13.2,1.3,12.1,1.4,20.2,3.1,14.2,1.2,15.1,1.4,13.8,1.4,10.9,2.2,22.6,1.4,24.5,1.6,26.2,2.0,13.1,2.6,11.7,1.2,14.0,1.6,16.1,1.9,2.7,0.9,13.5,1.1,15.9,1.4,19.0,1.6,4.1,1.4,94519,3353,107821,4107,117837,3247,50770,3407,117297,3417,128695,3905,N,N,70243,6841,29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X)
7950000US3603002,3603002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA; New York",36151,563,25423,492,20547,552,10728,601,3.7,0.8,1.3,0.5,0.5,0.4,10.1,2.4,2.4,0.4,1.0,0.4,0.6,0.4,5.8,1.2,6.8,1.1,3.8,0.9,2.7,0.8,14.6,2.5,5.9,0.8,3.9,0.9,2.6,0.7,11.0,1.9,7.9,0.9,5.8,0.8,4.9,0.9,12.7,2.1,12.8,1.2,11.5,1.3,9.9,1.2,15.8,2.3,12.6,1.2,12.6,1.5,12.0,1.5,13.1,2.0,19.7,1.3,24.0,1.7,25.1,2.1,8.4,1.5,13.3,1.1,16.8,1.5,18.9,1.8,4.9,1.3,14.8,0.9,19.3,1.3,22.9,1.5,3.5,1.2,95770,2947,119557,4169,132968,3899,44459,4057,119284,3376,141747,4055,N,N,62848,4135,30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X)
7950000US3603003,3603003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA; New York",27653,481,22255,461,17719,476,5398,399,5.4,0.9,4.8,1.1,3.5,1.1,11.7,3.0,6.4,1.1,6.1,1.2,6.1,1.2,8.5,2.6,10.2,1.0,8.9,1.2,8.5,1.2,16.7,2.9,8.9,1.0,9.3,1.2,9.3,1.3,9.5,2.6,10.8,1.1,9.9,1.2,8.9,1.3,14.9,2.7,15.5,1.4,15.2,1.6,14.0,1.7,15.6,3.2,12.3,1.1,13.0,1.3,12.8,1.4,8.4,2.4,14.8,1.4,15.3,1.5,16.2,1.8,8.4,2.5,8.8,1.1,9.5,1.2,11.1,1.6,3.9,2.1,6.9,0.9,7.9,1.1,9.6,1.3,2.4,1.1,62944,2549,66968,3116,74263,4771,38700,4137,85086,2310,90102,2872,97940,3634,53967,4132,49.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),51.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.6,(X)
